STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-10,0,63,72.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-10,0,86,92.0,82
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-11,0,81,88.0,82
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-11,0,82,96.0,82
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-11,0,80,85.0,58
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-11,0,61,70.0,58
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-11,0,84,90.0,58
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-12,0,79,85.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-12,1,83,92.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-12,2,78,81.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-12,0,60,66.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-12,0,80,85.0,57
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-13,0,86,91.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-13,0,81,92.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-13,0,81,87.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-13,0,61,71.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-13,0,83,89.0,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-14,0,84,91.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-14,0,81,95.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-14,0,82,87.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-14,0,62,70.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-14,0,84,89.0,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-15,0,79,89.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-15,1,83,89.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-15,1,80,89.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-15,0,61,85.0,58
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-15,0,81,85.0,58
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-16,0,78,85.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-16,0,82,89.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-16,4,79,82.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-16,0,60,63.0,58
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-16,0,82,85.0,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-17,0,83,85.0,76
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-17,0,84,85.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-17,0,83,85.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-17,0,60,89.0,58
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-17,0,84,89.0,81
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-18,0,82,89.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-18,0,82,90.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-18,0,83,88.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-18,0,60,67.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-18,0,80,88.0,56
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-19,0,81,88.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-19,0,82,88.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-19,0,81,88.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-19,0,60,88.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-19,0,80,88.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-20,0,84,88.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-20,0,87,95.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-20,0,82,87.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-20,0,63,68.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-20,0,84,88.0,77
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-21,0,83,95.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-21,0,81,87.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-21,0,62,71.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-21,0,83,89.0,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-22,0,81,91.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-22,0,81,91.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-22,0,81,85.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-22,0,60,70.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-22,0,83,90.0,78
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-23,0,79,88.0,78
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-23,0,79,91.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-23,0,79,82.0,57
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-23,0,60,68.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-23,0,82,89.0,57
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-24,0,78,85.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-24,3,82,89.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-24,4,76,79.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-24,1,60,62.0,58
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-24,2,77,81.0,58
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-25,0,76,90.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-25,3,77,81.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-25,0,57,81.0,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-25,0,77,81.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-26,0,82,89.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-26,0,81,89.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-26,0,81,87.0,72
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-26,1,58,65.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-26,0,81,88.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-27,0,83,88.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-27,0,81,88.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-27,0,62,90.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-27,0,82,90.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-28,0,84,90.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-28,0,82,87.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-28,0,78,87.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-28,0,60,66.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-28,0,79,90.0,57
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-29,0,81,89.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-29,0,81,87.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-29,1,80,85.0,72
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-29,0,60,67.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-29,1,80,67.0,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-30,0,81,91.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-09-30,0,80,88.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-09-30,0,80,88.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-09-30,0,60,69.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-09-30,3,80,88.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-01,0,79,91.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-01,0,81,88.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-01,0,80,87.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-01,0,62,69.0,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-01,0,81,88.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-02,0,82,88.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-02,0,79,88.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-02,0,62,92.0,73
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-02,0,81,92.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-03,0,80,92.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-03,0,82,90.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-03,0,80,89.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-03,0,59,70.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-03,0,80,70.0,53
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-04,0,81,70.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-04,0,82,70.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-04,0,61,70.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-04,1,81,70.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-05,0,82,87.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-05,0,81,87.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-05,1,60,87.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-05,0,81,87.0,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-06,2,79,87.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-06,0,81,90.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-06,0,79,86.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-06,0,59,67.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-06,0,81,87.0,53
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-07,0,80,87.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-07,0,81,87.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-07,0,80,87.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-07,1,60,87.0,51
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-07,0,81,87.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-08,0,81,91.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-08,0,82,91.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-08,1,81,91.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-08,0,60,91.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-08,0,81,91.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-09,0,81,91.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-09,0,83,91.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-09,0,83,87.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-09,0,60,69.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-09,0,82,89.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-10,0,81,91.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-10,0,83,93.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-10,0,83,93.0,52
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-10,0,60,69.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-10,0,82,89.0,76
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-11,0,80,89.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-11,0,80,89.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-11,0,59,91.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-11,0,80,91.0,53
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-12,0,84,91.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-12,0,82,90.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-12,0,81,87.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-12,1,61,69.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-12,0,81,89.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-13,0,80,90.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-13,0,83,91.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-13,0,81,87.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-13,1,61,70.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-13,0,80,88.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-14,3,84,93.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-14,0,83,89.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-14,0,82,88.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-14,0,62,69.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-14,0,81,91.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-15,0,81,91.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-15,0,81,91.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-15,0,80,91.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-15,0,62,86.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-15,0,79,86.0,57
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-16,1,78,86.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-16,0,80,87.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-16,1,79,86.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-16,0,61,67.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-16,5,79,88.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-17,0,80,91.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-17,0,81,91.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-17,0,82,88.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-17,0,60,69.0,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-17,1,81,88.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-18,0,84,90.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-18,0,82,88.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-18,0,81,89.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-18,1,61,70.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-18,0,80,91.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-19,0,81,89.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-19,0,80,84.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-19,0,80,88.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-19,0,60,66.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-19,1,78,87.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-20,1,80,88.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-20,0,80,89.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-20,0,80,85.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-20,0,61,70.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-20,0,79,89.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-21,1,78,89.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-21,0,80,89.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-21,1,78,89.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-21,0,61,85.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-21,2,77,85.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-22,1,79,85.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-22,0,80,86.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-22,0,79,84.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-22,0,60,64.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-22,1,80,89.0,56
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-23,0,80,88.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-23,0,80,89.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-23,0,81,87.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-23,0,61,68.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-23,0,81,87.0,56
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-24,0,76,81.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-24,0,78,82.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-24,0,77,80.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-24,0,58,64.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-24,1,77,80.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-25,0,84,89.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-25,0,80,90.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-25,0,81,87.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-25,0,60,68.0,55
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-25,0,81,88.0,55
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-26,0,81,86.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-26,0,78,83.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-26,0,80,86.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-26,0,59,63.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-26,0,80,86.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-27,0,78,81.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-27,0,78,84.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-27,0,79,86.0,57
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-27,0,60,65.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-27,0,78,85.0,57
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-28,0,77,81.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-28,2,78,80.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-28,0,78,81.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-28,1,59,60.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-28,3,76,81.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-29,0,80,86.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-29,2,76,79.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-29,0,79,85.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-29,0,59,61.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-29,0,80,87.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-30,0,80,85.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-30,0,80,85.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-30,0,79,86.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-30,0,61,66.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-30,1,79,87.0,56
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-31,0,81,87.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-10-31,0,78,86.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-10-31,0,80,86.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-10-31,0,61,65.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-10-31,0,79,84.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-01,0,87,92.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-11-01,0,81,88.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-11-01,0,82,88.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-11-01,0,61,70.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-11-01,0,81,88.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-02,0,85,91.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-11-02,0,81,85.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-11-02,0,79,85.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-11-02,0,60,70.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-11-02,0,79,89.0,53
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-03,0,80,88.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-11-03,0,80,85.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-11-03,1,78,89.0,72
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-11-03,0,60,68.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-11-03,1,79,88.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-04,0,81,91.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-11-04,0,80,86.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-11-04,0,81,87.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-11-04,0,62,69.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-11-04,0,80,89.0,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-05,0,83,90.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-11-05,0,81,87.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-11-05,0,82,89.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-11-05,0,60,71.0,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-11-05,0,81,89.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-06,0,83,91.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-11-06,0,81,89.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-11-06,0,83,88.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-11-06,0,59,69.0,49
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-11-06,0,82,89.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-07,0,85,92.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2019-11-07,0,82,91.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2019-11-07,0,84,89.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2019-11-07,0,62,71.0,50
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2019-11-07,0,84,89.0,77
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-08,0,87,91.0,76
